product_id,product_name,category,brand,list_price,cost_price
5409,Sports_Product_5409,Sports,Zentra,2748.28,2112.33
5410,Toys_Product_5410,Toys,Omni,1483.57,1020.47
5411,Footwear_Product_5411,Footwear,BluePeak,3020.18,1989.27
5412,Beauty_Product_5412,Beauty,Nova,416.07,274.27
5413,Grocery_Product_5413,Grocery,Omni,767.68,436.09
5414,Books_Product_5414,Books,Omni,270.83,152.42
5415,Home & Kitchen_Product_5415,Home & Kitchen,Nova,3308.35,1872.07
5416,Grocery_Product_5416,Grocery,Zentra,657.39,404.63
5417,Beauty_Product_5417,Beauty,Nova,1217.68,886.9
5418,Beauty_Product_5418,Beauty,UrbanKart,1028.65,616.66
5419,Beauty_Product_5419,Beauty,Zentra,1087.38,819.33
5420,Footwear_Product_5420,Footwear,Nova,2233.0,1295.89
5421,Sports_Product_5421,Sports,Nova,1857.07,1129.99
5422,Books_Product_5422,Books,UrbanKart,282.86,191.34
5423,Home & Kitchen_Product_5423,Home & Kitchen,BluePeak,4127.7,2696.34
5424,Footwear_Product_5424,Footwear,Zentra,1624.39,1200.99
5425,Toys_Product_5425,Toys,DailyPro,1507.33,1073.4
5426,Mobile Accessories_Product_5426,Mobile Accessories,DailyPro,842.49,494.85
5427,Fashion_Product_5427,Fashion,PrimeOne,1850.82,1203.81
5428,Sports_Product_5428,Sports,BluePeak,2286.94,1549.8
5429,Fashion_Product_5429,Fashion,BluePeak,1742.82,1346.41
5430,Toys_Product_5430,Toys,Zentra,878.95,499.51
5431,Mobile Accessories_Product_5431,Mobile Accessories,Aster,1387.99,956.52
5432,Sports_Product_5432,Sports,UrbanKart,3840.22,2232.8
5433,Grocery_Product_5433,Grocery,BluePeak,699.64,522.44
5434,Beauty_Product_5434,Beauty,Nova,422.61,285.3
5435,Electronics_Product_5435,Electronics,UrbanKart,20521.17,12277.44
5436,Sports_Product_5436,Sports,Omni,2612.51,1787.71
5437,Grocery_Product_5437,Grocery,Omni,710.18,444.95
5438,Sports_Product_5438,Sports,Nova,3689.07,2245.45
5439,Sports_Product_5439,Sports,BluePeak,2134.79,1178.82
5440,Grocery_Product_5440,Grocery,Nova,501.52,353.62
5441,Home & Kitchen_Product_5441,Home & Kitchen,DailyPro,4763.69,3043.47
5442,Mobile Accessories_Product_5442,Mobile Accessories,DailyPro,1125.98,843.71
5443,Footwear_Product_5443,Footwear,UrbanKart,2346.87,1819.08
5444,Books_Product_5444,Books,PrimeOne,744.85,486.27
5445,Mobile Accessories_Product_5445,Mobile Accessories,PrimeOne,257.83,166.81
5446,Sports_Product_5446,Sports,Aster,2885.07,2035.93
5447,Toys_Product_5447,Toys,Nova,1319.81,864.64
5448,Home & Kitchen_Product_5448,Home & Kitchen,PrimeOne,5110.38,2960.84
5449,Fashion_Product_5449,Fashion,Aster,1134.33,684.59
5450,Home & Kitchen_Product_5450,Home & Kitchen,DailyPro,4878.76,2955.8
5451,Mobile Accessories_Product_5451,Mobile Accessories,Nova,629.98,475.01
5452,Electronics_Product_5452,Electronics,BluePeak,16974.64,10770.86
5453,Grocery_Product_5453,Grocery,UrbanKart,434.72,333.01
5454,Sports_Product_5454,Sports,BluePeak,1319.59,804.79
5455,Beauty_Product_5455,Beauty,BluePeak,1129.39,865.41
5456,Toys_Product_5456,Toys,Nova,1015.37,644.21
5457,Footwear_Product_5457,Footwear,DailyPro,1535.66,1065.43
5458,Beauty_Product_5458,Beauty,Zentra,622.75,403.6
5459,Toys_Product_5459,Toys,Omni,1134.66,659.86
5460,Beauty_Product_5460,Beauty,UrbanKart,1016.82,752.97
5461,Electronics_Product_5461,Electronics,UrbanKart,27766.41,18501.35
5462,Sports_Product_5462,Sports,Aster,788.48,487.24
5463,Grocery_Product_5463,Grocery,DailyPro,564.42,436.74
5464,Electronics_Product_5464,Electronics,DailyPro,20019.78,11709.03
5465,Grocery_Product_5465,Grocery,Nova,510.46,304.08
5466,Books_Product_5466,Books,Nova,725.4,546.15
5467,Books_Product_5467,Books,Nova,452.5,323.56
5468,Toys_Product_5468,Toys,UrbanKart,1163.55,882.8
5469,Footwear_Product_5469,Footwear,Zentra,1370.35,983.41
5470,Home & Kitchen_Product_5470,Home & Kitchen,DailyPro,4078.85,2531.27
5471,Home & Kitchen_Product_5471,Home & Kitchen,Aster,3309.98,2526.68
5472,Mobile Accessories_Product_5472,Mobile Accessories,Aster,1107.23,674.87
5473,Beauty_Product_5473,Beauty,BluePeak,645.48,408.45
5474,Grocery_Product_5474,Grocery,Nova,642.96,455.68
5475,Electronics_Product_5475,Electronics,Nova,20398.85,12380.34
5476,Sports_Product_5476,Sports,UrbanKart,3036.82,1706.58
5477,Electronics_Product_5477,Electronics,Nova,20662.01,12430.5
5478,Beauty_Product_5478,Beauty,Nova,1475.22,817.83
5479,Electronics_Product_5479,Electronics,Nova,99.0,73.25
5480,Fashion_Product_5480,Fashion,UrbanKart,1753.74,999.7
5481,Fashion_Product_5481,Fashion,Aster,1323.67,1018.72
5482,Toys_Product_5482,Toys,PrimeOne,661.85,505.72
5483,Sports_Product_5483,Sports,Aster,2957.84,1631.38
5484,Sports_Product_5484,Sports,Zentra,3185.04,2087.29
5485,Mobile Accessories_Product_5485,Mobile Accessories,Nova,1386.62,986.05
5486,Home & Kitchen_Product_5486,Home & Kitchen,UrbanKart,4795.42,2646.2
5487,Toys_Product_5487,Toys,PrimeOne,770.94,518.69
5488,Books_Product_5488,Books,BluePeak,198.62,122.12
5489,Grocery_Product_5489,Grocery,Nova,651.78,439.37
5490,Mobile Accessories_Product_5490,Mobile Accessories,Omni,856.83,594.14
5491,Grocery_Product_5491,Grocery,Omni,598.19,465.12
5492,Sports_Product_5492,Sports,Omni,2383.3,1391.18
5493,Electronics_Product_5493,Electronics,Aster,17292.77,10352.33
5494,Books_Product_5494,Books,DailyPro,368.05,243.71
5495,Electronics_Product_5495,Electronics,Omni,21266.82,12974.15
5496,Fashion_Product_5496,Fashion,Zentra,1384.04,931.31
5497,Sports_Product_5497,Sports,UrbanKart,3308.0,2514.52
5498,Electronics_Product_5498,Electronics,PrimeOne,20076.7,15484.52
5499,Electronics_Product_5499,Electronics,UrbanKart,11303.45,6923.98
5500,Grocery_Product_5500,Grocery,DailyPro,425.97,312.58
5501,Footwear_Product_5501,Footwear,UrbanKart,841.27,650.07
5502,Beauty_Product_5502,Beauty,BluePeak,1401.16,881.44
5503,Books_Product_5503,Books,DailyPro,276.99,206.33
5504,Footwear_Product_5504,Footwear,Zentra,1600.43,979.08
5505,Home & Kitchen_Product_5505,Home & Kitchen,Aster,3755.35,2335.18
5506,Books_Product_5506,Books,Nova,859.8,618.28
5507,Electronics_Product_5507,Electronics,Nova,18652.18,12949.83
5508,Books_Product_5508,Books,Zentra,420.14,291.23
5509,Fashion_Product_5509,Fashion,BluePeak,2092.53,1336.38
5510,Mobile Accessories_Product_5510,Mobile Accessories,Omni,552.83,389.24
5511,Home & Kitchen_Product_5511,Home & Kitchen,UrbanKart,1142.4,781.62
5512,Fashion_Product_5512,Fashion,Omni,3604.59,2028.29
5513,Toys_Product_5513,Toys,Zentra,1124.61,811.94
5514,Beauty_Product_5514,Beauty,DailyPro,805.84,516.57
5515,Home & Kitchen_Product_5515,Home & Kitchen,Nova,4490.25,3076.68
5516,Toys_Product_5516,Toys,Aster,554.45,332.47
5517,Toys_Product_5517,Toys,Zentra,1358.86,976.76
5518,Fashion_Product_5518,Fashion,BluePeak,1073.31,787.95
5519,Electronics_Product_5519,Electronics,Aster,19071.34,14218.88
5520,Grocery_Product_5520,Grocery,Aster,461.01,308.66
5521,Beauty_Product_5521,Beauty,PrimeOne,938.53,721.22
5522,Beauty_Product_5522,Beauty,BluePeak,444.52,322.91
5523,Fashion_Product_5523,Fashion,BluePeak,1201.57,779.81
5524,Footwear_Product_5524,Footwear,Nova,2195.93,1620.97
5525,Fashion_Product_5525,Fashion,Nova,2032.47,1236.56
5526,Sports_Product_5526,Sports,BluePeak,2599.54,1581.38
5527,Footwear_Product_5527,Footwear,Omni,930.87,579.63
5528,Books_Product_5528,Books,Aster,670.66,405.81
5529,Sports_Product_5529,Sports,Aster,3111.14,1967.69
5530,Toys_Product_5530,Toys,Aster,700.94,483.11
5531,Sports_Product_5531,Sports,Nova,2570.57,1576.11
5532,Beauty_Product_5532,Beauty,DailyPro,634.81,453.49
5533,Fashion_Product_5533,Fashion,Zentra,263.55,181.61
5534,Sports_Product_5534,Sports,Omni,2640.34,1875.5
5535,Toys_Product_5535,Toys,PrimeOne,1876.24,1232.98
5536,Books_Product_5536,Books,UrbanKart,408.43,311.68
5537,Footwear_Product_5537,Footwear,UrbanKart,2803.59,1772.12
5538,Sports_Product_5538,Sports,Omni,3065.6,2149.94
5539,Home & Kitchen_Product_5539,Home & Kitchen,Aster,4441.2,2987.34
5540,Sports_Product_5540,Sports,BluePeak,1991.5,1519.9
5541,Books_Product_5541,Books,PrimeOne,606.89,400.76
5542,Grocery_Product_5542,Grocery,BluePeak,602.04,467.96
5543,Books_Product_5543,Books,DailyPro,545.35,335.97
5544,Beauty_Product_5544,Beauty,Omni,314.1,234.15
5545,Sports_Product_5545,Sports,PrimeOne,1922.54,1493.54
5546,Footwear_Product_5546,Footwear,UrbanKart,2305.76,1346.13
5547,Fashion_Product_5547,Fashion,BluePeak,1925.1,1218.01
5548,Mobile Accessories_Product_5548,Mobile Accessories,PrimeOne,344.69,245.57
5549,Electronics_Product_5549,Electronics,Omni,34227.64,25876.43
5550,Mobile Accessories_Product_5550,Mobile Accessories,Omni,834.08,601.88
5551,Toys_Product_5551,Toys,Zentra,1178.71,677.85
5552,Grocery_Product_5552,Grocery,DailyPro,587.75,397.79
5553,Electronics_Product_5553,Electronics,BluePeak,14950.56,9438.17
5554,Fashion_Product_5554,Fashion,PrimeOne,1488.42,853.92
5555,Books_Product_5555,Books,Nova,261.43,183.95
5556,Books_Product_5556,Books,Omni,642.66,410.7
5557,Sports_Product_5557,Sports,Aster,2234.03,1228.87
5558,Footwear_Product_5558,Footwear,Omni,3110.76,1825.59
5559,Electronics_Product_5559,Electronics,PrimeOne,11296.34,8556.48
5560,Fashion_Product_5560,Fashion,PrimeOne,2784.42,2068.35
5561,Footwear_Product_5561,Footwear,Aster,1886.13,1443.98
5562,Electronics_Product_5562,Electronics,Omni,24311.41,15998.66
5563,Home & Kitchen_Product_5563,Home & Kitchen,BluePeak,2966.03,2100.65
5564,Toys_Product_5564,Toys,Nova,660.29,447.1
5565,Footwear_Product_5565,Footwear,PrimeOne,2037.42,1373.12
5566,Home & Kitchen_Product_5566,Home & Kitchen,PrimeOne,2894.62,1776.79
5567,Mobile Accessories_Product_5567,Mobile Accessories,PrimeOne,1023.96,765.39
5568,Grocery_Product_5568,Grocery,Aster,693.42,412.16
5569,Electronics_Product_5569,Electronics,Aster,19462.89,13574.96
5570,Mobile Accessories_Product_5570,Mobile Accessories,UrbanKart,1315.4,1007.37
5571,Toys_Product_5571,Toys,Omni,1088.45,772.2
5572,Toys_Product_5572,Toys,Aster,904.03,626.91
5573,Home & Kitchen_Product_5573,Home & Kitchen,Zentra,1757.71,1098.44
5574,Home & Kitchen_Product_5574,Home & Kitchen,DailyPro,2072.47,1360.44
5575,Grocery_Product_5575,Grocery,Nova,522.28,294.55
5576,Beauty_Product_5576,Beauty,Aster,966.15,540.4
5577,Mobile Accessories_Product_5577,Mobile Accessories,PrimeOne,923.17,508.57
5578,Toys_Product_5578,Toys,Zentra,1086.39,690.39
5579,Sports_Product_5579,Sports,BluePeak,3600.33,1985.57
5580,Footwear_Product_5580,Footwear,Aster,1677.61,1191.56
5581,Beauty_Product_5581,Beauty,BluePeak,1119.38,809.12
5582,Books_Product_5582,Books,Zentra,99.0,66.63
5583,Beauty_Product_5583,Beauty,Omni,786.66,500.25
5584,Footwear_Product_5584,Footwear,Aster,2470.0,1367.42
5585,Grocery_Product_5585,Grocery,DailyPro,1092.6,814.72
5586,Mobile Accessories_Product_5586,Mobile Accessories,DailyPro,1037.02,748.5
5587,Home & Kitchen_Product_5587,Home & Kitchen,UrbanKart,992.01,597.32
5588,Beauty_Product_5588,Beauty,BluePeak,1176.64,770.83
5589,Electronics_Product_5589,Electronics,Aster,22467.05,17410.08
5590,Fashion_Product_5590,Fashion,DailyPro,2361.83,1676.8
5591,Grocery_Product_5591,Grocery,DailyPro,842.18,518.96
5592,Electronics_Product_5592,Electronics,BluePeak,17446.56,10882.6
5593,Books_Product_5593,Books,BluePeak,497.18,379.9
5594,Fashion_Product_5594,Fashion,PrimeOne,695.83,456.42
5595,Sports_Product_5595,Sports,Omni,2966.3,1787.91
5596,Mobile Accessories_Product_5596,Mobile Accessories,Aster,648.51,438.26
5597,Electronics_Product_5597,Electronics,UrbanKart,13207.74,9478.07
5598,Toys_Product_5598,Toys,Omni,790.19,524.76
5599,Electronics_Product_5599,Electronics,Aster,8055.61,4960.24
5600,Fashion_Product_5600,Fashion,Aster,1668.43,1162.01
5601,Books_Product_5601,Books,Nova,777.81,553.79
5602,Fashion_Product_5602,Fashion,BluePeak,1714.84,1170.03
5603,Sports_Product_5603,Sports,Zentra,1920.71,1168.34
5604,Books_Product_5604,Books,BluePeak,504.2,283.64
5605,Electronics_Product_5605,Electronics,Omni,18508.31,11099.24
5606,Grocery_Product_5606,Grocery,BluePeak,752.38,481.39
5607,Sports_Product_5607,Sports,Omni,2240.61,1607.26
5608,Grocery_Product_5608,Grocery,Aster,361.8,276.15
5609,Fashion_Product_5609,Fashion,PrimeOne,1568.19,1107.69
5610,Toys_Product_5610,Toys,Nova,1375.99,758.73
5611,Fashion_Product_5611,Fashion,Omni,1071.17,742.86
5612,Mobile Accessories_Product_5612,Mobile Accessories,UrbanKart,549.61,314.29
5613,Mobile Accessories_Product_5613,Mobile Accessories,BluePeak,1263.19,928.51
5614,Toys_Product_5614,Toys,BluePeak,1241.31,773.22
5615,Mobile Accessories_Product_5615,Mobile Accessories,Omni,1036.69,632.67
5616,Electronics_Product_5616,Electronics,Nova,6119.45,4070.35
5617,Footwear_Product_5617,Footwear,Aster,2485.99,1647.44
5618,Electronics_Product_5618,Electronics,DailyPro,13155.95,7769.02
5619,Grocery_Product_5619,Grocery,BluePeak,530.25,398.97
5620,Beauty_Product_5620,Beauty,Aster,595.32,458.43
5621,Books_Product_5621,Books,Zentra,400.08,238.78
5622,Beauty_Product_5622,Beauty,BluePeak,1006.64,615.62
5623,Toys_Product_5623,Toys,Nova,1758.32,988.42
5624,Mobile Accessories_Product_5624,Mobile Accessories,BluePeak,915.38,593.35
5625,Footwear_Product_5625,Footwear,UrbanKart,2620.34,1650.57
5626,Books_Product_5626,Books,UrbanKart,412.88,255.21
5627,Grocery_Product_5627,Grocery,Aster,451.44,343.26
5628,Books_Product_5628,Books,UrbanKart,776.83,482.67
5629,Beauty_Product_5629,Beauty,Nova,1029.9,653.0
5630,Fashion_Product_5630,Fashion,UrbanKart,2225.17,1433.34
5631,Home & Kitchen_Product_5631,Home & Kitchen,BluePeak,4580.35,2873.68
5632,Sports_Product_5632,Sports,Zentra,3057.5,2145.76
5633,Sports_Product_5633,Sports,Omni,2406.86,1840.52
5634,Toys_Product_5634,Toys,Zentra,1124.89,633.64
5635,Grocery_Product_5635,Grocery,BluePeak,411.14,232.15
5636,Fashion_Product_5636,Fashion,Omni,1227.47,957.26
5637,Beauty_Product_5637,Beauty,Aster,979.48,712.57
5638,Beauty_Product_5638,Beauty,Nova,420.89,267.55
5639,Books_Product_5639,Books,DailyPro,652.23,436.55
5640,Toys_Product_5640,Toys,DailyPro,1618.37,1179.34
5641,Footwear_Product_5641,Footwear,Zentra,2370.98,1357.98
5642,Beauty_Product_5642,Beauty,UrbanKart,1031.55,647.07
5643,Fashion_Product_5643,Fashion,Aster,1089.85,785.44
5644,Toys_Product_5644,Toys,Zentra,1756.92,1228.44
5645,Sports_Product_5645,Sports,Omni,2257.39,1450.47
5646,Sports_Product_5646,Sports,PrimeOne,3350.1,2150.21
5647,Electronics_Product_5647,Electronics,PrimeOne,23266.53,17899.22
5648,Sports_Product_5648,Sports,Zentra,1152.49,839.77
5649,Electronics_Product_5649,Electronics,PrimeOne,19149.18,14828.28
5650,Footwear_Product_5650,Footwear,Zentra,2691.97,1794.42
5651,Books_Product_5651,Books,Zentra,503.58,346.85
5652,Fashion_Product_5652,Fashion,Omni,1569.6,1113.66
5653,Electronics_Product_5653,Electronics,Nova,11515.97,7392.6
5654,Sports_Product_5654,Sports,DailyPro,1403.86,890.79
5655,Toys_Product_5655,Toys,Aster,1356.5,751.32
5656,Toys_Product_5656,Toys,Nova,1170.32,743.6
5657,Toys_Product_5657,Toys,Zentra,2083.84,1254.93
5658,Footwear_Product_5658,Footwear,UrbanKart,1638.16,1045.89
5659,Sports_Product_5659,Sports,Aster,3143.58,1998.0
5660,Home & Kitchen_Product_5660,Home & Kitchen,Aster,2650.61,1618.73
5661,Books_Product_5661,Books,Aster,497.52,369.72
5662,Footwear_Product_5662,Footwear,Aster,1198.6,924.19
5663,Mobile Accessories_Product_5663,Mobile Accessories,PrimeOne,1291.6,870.41
5664,Toys_Product_5664,Toys,UrbanKart,413.45,311.84
5665,Footwear_Product_5665,Footwear,PrimeOne,2571.5,1896.78
5666,Mobile Accessories_Product_5666,Mobile Accessories,Zentra,1033.53,789.42
5667,Mobile Accessories_Product_5667,Mobile Accessories,Zentra,1016.16,775.5
5668,Electronics_Product_5668,Electronics,BluePeak,28337.63,15937.44
5669,Grocery_Product_5669,Grocery,Aster,620.59,374.09
5670,Footwear_Product_5670,Footwear,Zentra,2691.59,1830.96
5671,Fashion_Product_5671,Fashion,Zentra,1998.29,1420.1
5672,Home & Kitchen_Product_5672,Home & Kitchen,DailyPro,4405.93,3297.03
5673,Grocery_Product_5673,Grocery,Nova,758.4,427.56
5674,Fashion_Product_5674,Fashion,Nova,966.78,548.77
5675,Fashion_Product_5675,Fashion,BluePeak,2042.58,1209.31
5676,Beauty_Product_5676,Beauty,BluePeak,1191.59,888.21
5677,Electronics_Product_5677,Electronics,UrbanKart,20239.07,12571.01
5678,Footwear_Product_5678,Footwear,Zentra,2132.71,1211.51
5679,Mobile Accessories_Product_5679,Mobile Accessories,Nova,1326.09,973.08
5680,Fashion_Product_5680,Fashion,BluePeak,2482.85,1475.38
5681,Mobile Accessories_Product_5681,Mobile Accessories,UrbanKart,748.72,433.47
5682,Toys_Product_5682,Toys,DailyPro,761.69,479.81
5683,Footwear_Product_5683,Footwear,UrbanKart,1636.39,1172.21
5684,Beauty_Product_5684,Beauty,Nova,859.34,506.26
5685,Electronics_Product_5685,Electronics,Nova,18930.4,12563.75
5686,Mobile Accessories_Product_5686,Mobile Accessories,PrimeOne,504.99,318.83
5687,Mobile Accessories_Product_5687,Mobile Accessories,Omni,509.78,281.11
5688,Toys_Product_5688,Toys,UrbanKart,1957.52,1228.49
5689,Fashion_Product_5689,Fashion,BluePeak,1498.42,991.43
5690,Fashion_Product_5690,Fashion,Aster,2633.51,1572.39
5691,Grocery_Product_5691,Grocery,Omni,731.98,440.76
5692,Sports_Product_5692,Sports,Zentra,2689.56,1543.97
5693,Footwear_Product_5693,Footwear,Aster,3232.37,1991.87
5694,Footwear_Product_5694,Footwear,BluePeak,2219.81,1540.66
5695,Home & Kitchen_Product_5695,Home & Kitchen,BluePeak,3046.52,2184.28
5696,Electronics_Product_5696,Electronics,Nova,29517.6,22601.63
5697,Home & Kitchen_Product_5697,Home & Kitchen,UrbanKart,3097.86,2313.33
5698,Fashion_Product_5698,Fashion,Nova,2166.03,1244.91
5699,Footwear_Product_5699,Footwear,Zentra,2335.29,1685.85
5700,Beauty_Product_5700,Beauty,BluePeak,768.25,517.72
5701,Footwear_Product_5701,Footwear,Zentra,2160.72,1456.81
5702,Mobile Accessories_Product_5702,Mobile Accessories,Zentra,1247.89,775.35
5703,Sports_Product_5703,Sports,PrimeOne,446.58,293.72
5704,Sports_Product_5704,Sports,Aster,3306.23,2363.82
5705,Toys_Product_5705,Toys,Zentra,987.21,716.13
5706,Toys_Product_5706,Toys,Zentra,1560.78,1020.08
5707,Grocery_Product_5707,Grocery,UrbanKart,1146.24,816.35
5708,Sports_Product_5708,Sports,Nova,1913.81,1364.84
5709,Toys_Product_5709,Toys,Nova,1543.84,1172.98
5710,Mobile Accessories_Product_5710,Mobile Accessories,PrimeOne,803.89,520.78
5711,Beauty_Product_5711,Beauty,PrimeOne,1050.74,635.07
5712,Mobile Accessories_Product_5712,Mobile Accessories,Nova,924.3,582.19
5713,Books_Product_5713,Books,UrbanKart,510.58,330.29
5714,Sports_Product_5714,Sports,Nova,676.18,402.47
5715,Books_Product_5715,Books,DailyPro,576.95,332.83
5716,Fashion_Product_5716,Fashion,Zentra,1708.52,1298.53
5717,Grocery_Product_5717,Grocery,Omni,714.86,441.18
5718,Electronics_Product_5718,Electronics,UrbanKart,25058.66,19185.3
5719,Mobile Accessories_Product_5719,Mobile Accessories,Nova,907.7,646.63
5720,Toys_Product_5720,Toys,Zentra,1090.75,675.96
5721,Mobile Accessories_Product_5721,Mobile Accessories,Omni,302.66,188.13
5722,Beauty_Product_5722,Beauty,Omni,625.24,385.64
5723,Sports_Product_5723,Sports,DailyPro,3108.79,2028.06
5724,Toys_Product_5724,Toys,PrimeOne,1318.75,741.77
5725,Footwear_Product_5725,Footwear,BluePeak,2914.77,1676.78
5726,Mobile Accessories_Product_5726,Mobile Accessories,PrimeOne,931.57,517.49
5727,Mobile Accessories_Product_5727,Mobile Accessories,Aster,875.57,496.48
5728,Toys_Product_5728,Toys,BluePeak,1054.75,683.58
5729,Home & Kitchen_Product_5729,Home & Kitchen,DailyPro,3753.34,2108.05
5730,Footwear_Product_5730,Footwear,BluePeak,2052.22,1323.11
5731,Footwear_Product_5731,Footwear,Zentra,2273.42,1695.94
5732,Toys_Product_5732,Toys,BluePeak,711.95,457.09
5733,Sports_Product_5733,Sports,DailyPro,3747.21,2262.53
5734,Fashion_Product_5734,Fashion,Omni,1615.56,1016.15
5735,Fashion_Product_5735,Fashion,Nova,369.9,250.19
5736,Fashion_Product_5736,Fashion,Zentra,1163.22,653.34
5737,Electronics_Product_5737,Electronics,PrimeOne,16002.08,10473.89
5738,Sports_Product_5738,Sports,Aster,3341.16,2277.51
5739,Toys_Product_5739,Toys,Omni,1442.13,1064.49
5740,Home & Kitchen_Product_5740,Home & Kitchen,PrimeOne,4216.14,2955.64
5741,Beauty_Product_5741,Beauty,Zentra,108.15,68.9
5742,Grocery_Product_5742,Grocery,Zentra,680.37,502.97
5743,Toys_Product_5743,Toys,DailyPro,1465.46,841.09
5744,Mobile Accessories_Product_5744,Mobile Accessories,PrimeOne,289.41,176.04
5745,Electronics_Product_5745,Electronics,BluePeak,13024.48,8836.77
5746,Home & Kitchen_Product_5746,Home & Kitchen,UrbanKart,5329.1,4043.63
5747,Electronics_Product_5747,Electronics,DailyPro,18786.88,12183.06
5748,Electronics_Product_5748,Electronics,UrbanKart,20733.43,15502.32
5749,Footwear_Product_5749,Footwear,Zentra,1378.16,840.32
5750,Grocery_Product_5750,Grocery,Zentra,944.82,609.22
5751,Footwear_Product_5751,Footwear,UrbanKart,2355.67,1537.37
5752,Beauty_Product_5752,Beauty,Omni,1248.22,853.86
5753,Books_Product_5753,Books,UrbanKart,372.03,272.99
5754,Footwear_Product_5754,Footwear,DailyPro,1685.91,1287.02
5755,Electronics_Product_5755,Electronics,BluePeak,20515.69,13287.78
5756,Home & Kitchen_Product_5756,Home & Kitchen,BluePeak,5106.11,3336.22
5757,Toys_Product_5757,Toys,Aster,1406.58,807.7
5758,Sports_Product_5758,Sports,PrimeOne,1929.81,1375.58
5759,Mobile Accessories_Product_5759,Mobile Accessories,Nova,547.73,353.96
5760,Sports_Product_5760,Sports,Zentra,2416.92,1694.8
5761,Electronics_Product_5761,Electronics,PrimeOne,18935.09,13039.57
5762,Toys_Product_5762,Toys,Zentra,1201.8,662.6
5763,Grocery_Product_5763,Grocery,PrimeOne,436.33,244.0
5764,Electronics_Product_5764,Electronics,DailyPro,11620.94,8712.07
5765,Fashion_Product_5765,Fashion,Aster,1750.41,1028.6
5766,Home & Kitchen_Product_5766,Home & Kitchen,Zentra,1945.2,1282.55
5767,Books_Product_5767,Books,Omni,593.93,374.9
5768,Footwear_Product_5768,Footwear,DailyPro,2518.24,1708.13
5769,Footwear_Product_5769,Footwear,Omni,2989.22,1857.32
5770,Mobile Accessories_Product_5770,Mobile Accessories,UrbanKart,1314.02,848.51
5771,Footwear_Product_5771,Footwear,PrimeOne,1840.47,1084.48
5772,Toys_Product_5772,Toys,BluePeak,593.17,394.07
5773,Home & Kitchen_Product_5773,Home & Kitchen,Aster,2791.59,2092.74
5774,Footwear_Product_5774,Footwear,UrbanKart,1961.19,1508.82
5775,Mobile Accessories_Product_5775,Mobile Accessories,Nova,1079.13,644.53
5776,Books_Product_5776,Books,DailyPro,414.25,242.09
5777,Mobile Accessories_Product_5777,Mobile Accessories,Zentra,1059.32,626.54
5778,Footwear_Product_5778,Footwear,UrbanKart,1791.1,1157.53
5779,Footwear_Product_5779,Footwear,Omni,2417.05,1380.0
5780,Footwear_Product_5780,Footwear,PrimeOne,1813.14,1338.96
5781,Fashion_Product_5781,Fashion,UrbanKart,436.84,266.58
5782,Footwear_Product_5782,Footwear,PrimeOne,1150.16,746.33
5783,Toys_Product_5783,Toys,Zentra,641.1,386.31
5784,Mobile Accessories_Product_5784,Mobile Accessories,Aster,657.75,390.37
5785,Electronics_Product_5785,Electronics,DailyPro,27223.08,15133.01
5786,Electronics_Product_5786,Electronics,PrimeOne,19109.08,12435.55
5787,Grocery_Product_5787,Grocery,PrimeOne,483.59,362.91
5788,Home & Kitchen_Product_5788,Home & Kitchen,Aster,3963.45,2394.21
5789,Sports_Product_5789,Sports,UrbanKart,3927.63,2315.69
5790,Toys_Product_5790,Toys,Nova,152.69,99.03
5791,Grocery_Product_5791,Grocery,UrbanKart,616.7,467.46
5792,Books_Product_5792,Books,Aster,274.66,173.44
5793,Footwear_Product_5793,Footwear,Aster,3233.52,2070.64
5794,Footwear_Product_5794,Footwear,BluePeak,2471.83,1864.62
5795,Electronics_Product_5795,Electronics,UrbanKart,8699.01,5693.5
5796,Home & Kitchen_Product_5796,Home & Kitchen,Aster,3486.19,2412.84
5797,Beauty_Product_5797,Beauty,Aster,906.9,550.46
5798,Grocery_Product_5798,Grocery,Zentra,854.36,567.87
5799,Books_Product_5799,Books,UrbanKart,603.73,419.99
5800,Fashion_Product_5800,Fashion,Zentra,1936.02,1245.55
5801,Toys_Product_5801,Toys,DailyPro,1225.57,927.59
5802,Mobile Accessories_Product_5802,Mobile Accessories,PrimeOne,1085.13,748.09
5803,Beauty_Product_5803,Beauty,Omni,1220.96,925.99
5804,Toys_Product_5804,Toys,Nova,921.49,552.17
5805,Beauty_Product_5805,Beauty,Zentra,1082.29,600.98
5806,Books_Product_5806,Books,BluePeak,345.61,214.0
5807,Footwear_Product_5807,Footwear,PrimeOne,2980.98,2269.02
5808,Grocery_Product_5808,Grocery,Omni,736.69,543.57
5809,Books_Product_5809,Books,PrimeOne,412.9,283.84
5810,Mobile Accessories_Product_5810,Mobile Accessories,BluePeak,886.86,622.1
5811,Fashion_Product_5811,Fashion,Nova,1521.14,1154.54
5812,Sports_Product_5812,Sports,UrbanKart,759.59,564.28
5813,Fashion_Product_5813,Fashion,BluePeak,2659.23,1950.32
5814,Beauty_Product_5814,Beauty,DailyPro,451.36,251.98
5815,Home & Kitchen_Product_5815,Home & Kitchen,UrbanKart,1752.83,1176.42
5816,Electronics_Product_5816,Electronics,Nova,20410.29,13400.66
5817,Beauty_Product_5817,Beauty,BluePeak,868.54,674.22
5818,Books_Product_5818,Books,Nova,447.16,297.45
