customer_id,customer_name,gender,age,city,segment,signup_date,state
105220,Customer_105220,Male,51,Ahmedabad,Regular,2022-06-15,Gujarat
105221,Customer_105221,Male,25,Indore,Regular,2022-09-29,Madhya Pradesh
105222,Customer_105222,Male,40,Nagpur,Regular,2023-12-09,Maharashtra
105223,Customer_105223,Male,43,Ahmedabad,Regular,2024-04-26,Gujarat
105224,Customer_105224,Male,51,Lucknow,Regular,2024-08-06,Uttar Pradesh
105225,Customer_105225,Male,49,Patna,Regular,2023-10-27,Bihar
105226,Customer_105226,Male,23,Indore,Premium,2023-01-10,Madhya Pradesh
105227,Customer_105227,Female,18,Bhopal,Premium,2022-04-22,Madhya Pradesh
105228,Customer_105228,Female,21,Patna,Premium,2022-04-17,Bihar
105229,Customer_105229,Male,42,Patna,New,2024-04-07,Bihar
105230,Customer_105230,Female,25,Chandigarh,Regular,2022-11-19,Punjab
105231,Customer_105231,Female,57,Delhi,Premium,2024-09-25,Delhi
105232,Customer_105232,Male,63,Nagpur,Regular,2021-04-13,Maharashtra
105233,Customer_105233,Female,37,Ahmedabad,Premium,2025-02-04,Gujarat
105234,Customer_105234,Male,31,Jaipur,Premium,2023-04-20,Rajasthan
105235,Customer_105235,Male,50,Bhopal,New,2023-05-14,Madhya Pradesh
105236,Customer_105236,Male,20,Jaipur,Regular,2021-04-20,Rajasthan
105237,Customer_105237,Female,32,Lucknow,Regular,2022-12-10,Uttar Pradesh
105238,Customer_105238,Female,44,Patna,Dormant,2022-09-15,Bihar
105239,Customer_105239,Male,36,Lucknow,Premium,2021-05-26,Uttar Pradesh
105240,Customer_105240,Male,18,Coimbatore,Dormant,2023-04-21,Tamil Nadu
105241,Customer_105241,Female,52,Kochi,Premium,2023-12-17,Kerala
105242,Customer_105242,Male,50,Hyderabad,Regular,2024-12-29,Telangana
105243,Customer_105243,Male,34,Kochi,Dormant,2023-04-07,Kerala
105244,Customer_105244,Female,30,Chandigarh,Regular,2024-08-13,Punjab
105245,Customer_105245,Female,65,Delhi,Regular,2021-04-01,Delhi
105246,Customer_105246,Female,29,Coimbatore,Dormant,2022-09-20,Tamil Nadu
105247,Customer_105247,Female,56,Indore,Regular,2024-11-12,Madhya Pradesh
105248,Customer_105248,Female,43,Ahmedabad,New,2023-01-19,Gujarat
105249,Customer_105249,Male,44,Indore,Regular,2021-09-05,Madhya Pradesh
105250,Customer_105250,Male,41,Kolkata,Regular,2021-10-31,West Bengal
105251,Customer_105251,Male,34,Kolkata,Premium,2022-12-07,West Bengal
105252,Customer_105252,Female,28,Indore,Regular,2023-04-06,Madhya Pradesh
105253,Customer_105253,Female,39,Chennai,Regular,2021-09-27,Tamil Nadu
105254,Customer_105254,Male,25,Indore,Dormant,2021-02-11,Madhya Pradesh
105255,Customer_105255,Female,59,Hyderabad,Premium,2023-12-31,Telangana
105256,Customer_105256,Male,65,Ahmedabad,Regular,2022-11-12,Gujarat
105257,Customer_105257,Male,49,Indore,Regular,2022-11-06,Madhya Pradesh
105258,Customer_105258,Female,46,Lucknow,Regular,2023-06-16,Uttar Pradesh
105259,Customer_105259,Male,59,Indore,Dormant,2024-04-10,Madhya Pradesh
105260,Customer_105260,Female,49,Kochi,Regular,2022-11-18,Kerala
105261,Customer_105261,Male,57,Delhi,New,2022-09-26,Delhi
105262,Customer_105262,Female,22,Ahmedabad,New,2024-12-23,Gujarat
105263,Customer_105263,Female,30,Pune,New,2021-04-12,Maharashtra
105264,Customer_105264,Male,42,Noida,New,2021-01-12,Uttar Pradesh
105265,Customer_105265,Female,59,Chennai,Premium,2021-10-09,Tamil Nadu
105266,Customer_105266,Male,27,Chennai,Regular,2022-06-01,Tamil Nadu
105267,Customer_105267,Male,43,Noida,New,2022-04-10,Uttar Pradesh
105268,Customer_105268,Male,43,Nagpur,Regular,2023-02-19,Maharashtra
105269,Customer_105269,Female,38,Patna,New,2024-03-05,Bihar
105270,Customer_105270,Male,40,Lucknow,New,2021-01-16,Uttar Pradesh
105271,Customer_105271,Male,61,Gurugram,Regular,2021-05-19,Haryana
105272,Customer_105272,Male,29,Ahmedabad,New,2024-09-28,Gujarat
105273,Customer_105273,Male,56,Surat,Regular,2021-01-11,Gujarat
105274,Customer_105274,Female,60,Indore,Regular,2023-10-13,Madhya Pradesh
105275,Customer_105275,Male,42,Surat,New,2022-03-31,Gujarat
105276,Customer_105276,Male,29,Lucknow,Regular,2023-09-19,Uttar Pradesh
105277,Customer_105277,Male,53,Nagpur,Regular,2024-10-10,Maharashtra
105278,Customer_105278,Male,49,Surat,Premium,2024-08-15,Gujarat
105279,Customer_105279,Female,35,Jaipur,Regular,2023-07-10,Rajasthan
105280,Customer_105280,Male,59,Chandigarh,Regular,2021-07-08,Punjab
105281,Customer_105281,Female,37,Bhopal,Regular,2022-06-30,Madhya Pradesh
105282,Customer_105282,Male,19,Noida,New,2024-02-20,Uttar Pradesh
105283,Customer_105283,Male,50,Chennai,Regular,2022-07-29,Tamil Nadu
105284,Customer_105284,Female,63,Surat,Regular,2022-04-25,Gujarat
105285,Customer_105285,Male,34,Hyderabad,Premium,2022-01-06,Telangana
105286,Customer_105286,Female,53,Pune,New,2024-12-04,Maharashtra
105287,Customer_105287,Female,47,Bengaluru,Premium,2021-03-09,Karnataka
105288,Customer_105288,Male,26,Hyderabad,New,2024-02-17,Telangana
105289,Customer_105289,Male,48,Hyderabad,New,2021-06-12,Telangana
105290,Customer_105290,Female,56,Kolkata,Premium,2021-10-08,West Bengal
105291,Customer_105291,Male,38,Kolkata,New,2023-02-15,West Bengal
105292,Customer_105292,Male,39,Gurugram,Premium,2021-01-28,Haryana
105293,Customer_105293,Male,34,Mumbai,Dormant,2024-09-25,Maharashtra
105294,Customer_105294,Male,20,Delhi,Regular,2023-04-09,Delhi
105295,Customer_105295,Female,49,Chennai,Regular,2024-01-30,Tamil Nadu
105296,Customer_105296,Male,50,Mumbai,Regular,2022-04-04,Maharashtra
105297,Customer_105297,Male,27,Nagpur,Regular,2023-06-01,Maharashtra
105298,Customer_105298,Female,22,Gurugram,Regular,2022-04-16,Haryana
105299,Customer_105299,Male,21,Nagpur,Regular,2021-04-10,Maharashtra
105300,Customer_105300,Male,55,Coimbatore,Regular,2022-01-07,Tamil Nadu
105301,Customer_105301,Female,49,Noida,New,2022-08-08,Uttar Pradesh
105302,Customer_105302,Male,55,Ahmedabad,Regular,2024-03-09,Gujarat
105303,Customer_105303,Female,58,Pune,New,2024-12-25,Maharashtra
105304,Customer_105304,Female,37,Delhi,Regular,2024-08-06,Delhi
105305,Customer_105305,Male,26,Bengaluru,New,2022-12-14,Karnataka
105306,Customer_105306,Female,32,Kolkata,New,2021-05-22,West Bengal
105307,Customer_105307,Male,25,Kolkata,Regular,2023-09-01,West Bengal
105308,Customer_105308,Male,51,Mumbai,Regular,2023-12-13,Maharashtra
105309,Customer_105309,Female,47,Ahmedabad,Regular,2022-11-23,Gujarat
105310,Customer_105310,Female,27,Kochi,Regular,2023-06-04,Kerala
105311,Customer_105311,Male,31,Coimbatore,New,2022-09-22,Tamil Nadu
105312,Customer_105312,Female,51,Delhi,Regular,2024-04-07,Delhi
105313,Customer_105313,Female,39,Noida,Dormant,2024-08-10,Uttar Pradesh
105314,Customer_105314,Female,30,Bengaluru,New,2022-02-05,Karnataka
105315,Customer_105315,Male,46,Indore,Premium,2021-08-14,Madhya Pradesh
105316,Customer_105316,Male,46,Noida,Premium,2024-03-12,Uttar Pradesh
105317,Customer_105317,Male,24,Chennai,Regular,2023-02-28,Tamil Nadu
105318,Customer_105318,Female,61,Noida,Regular,2023-05-26,Uttar Pradesh
105319,Customer_105319,Male,23,Surat,Regular,2021-09-13,Gujarat
105320,Customer_105320,Female,52,Surat,Premium,2024-03-07,Gujarat
105321,Customer_105321,Male,54,Lucknow,Premium,2022-08-17,Uttar Pradesh
105322,Customer_105322,Male,21,Gurugram,Regular,2023-06-27,Haryana
105323,Customer_105323,Male,31,Gurugram,Regular,2021-06-05,Haryana
105324,Customer_105324,Other,23,Ahmedabad,New,2022-10-08,Gujarat
105325,Customer_105325,Male,34,Nagpur,Regular,2022-09-08,Maharashtra
105326,Customer_105326,Female,41,Mumbai,New,2022-11-29,Maharashtra
105327,Customer_105327,Male,30,Indore,Regular,2021-04-11,Madhya Pradesh
105328,Customer_105328,Male,29,Pune,Regular,2023-04-18,Maharashtra
105329,Customer_105329,Male,46,Indore,Regular,2021-11-09,Madhya Pradesh
105330,Customer_105330,Male,41,Surat,Dormant,2022-04-25,Gujarat
105331,Customer_105331,Male,51,Gurugram,Regular,2021-05-05,Haryana
105332,Customer_105332,Male,31,Pune,New,2025-01-11,Maharashtra
105333,Customer_105333,Male,44,Mumbai,Premium,2023-05-10,Maharashtra
105334,Customer_105334,Male,22,Pune,Regular,2024-08-28,Maharashtra
105335,Customer_105335,Female,57,Chandigarh,Premium,2022-08-03,Punjab
105336,Customer_105336,Female,64,Coimbatore,Regular,2022-09-27,Tamil Nadu
105337,Customer_105337,Male,26,Delhi,Dormant,2021-06-15,Delhi
105338,Customer_105338,Female,33,Bengaluru,Regular,2022-05-17,Karnataka
105339,Customer_105339,Female,30,Kolkata,New,2024-08-29,West Bengal
105340,Customer_105340,Male,32,Kochi,Regular,2021-09-14,Kerala
105341,Customer_105341,Female,53,Bengaluru,Regular,2021-05-13,Karnataka
105342,Customer_105342,Female,42,Noida,Regular,2024-03-18,Uttar Pradesh
105343,Customer_105343,Male,33,Patna,New,2023-12-09,Bihar
105344,Customer_105344,Male,61,Surat,Regular,2022-04-02,Gujarat
105345,Customer_105345,Female,61,Lucknow,Regular,2024-03-10,Uttar Pradesh
105346,Customer_105346,Female,48,Patna,Regular,2022-04-15,Bihar
105347,Customer_105347,Male,64,Kolkata,Premium,2021-03-13,West Bengal
105348,Customer_105348,Male,54,Patna,Regular,2022-02-26,Bihar
105349,Customer_105349,Male,50,Chandigarh,New,2023-05-06,Punjab
105350,Customer_105350,Female,37,Chandigarh,Regular,2025-01-23,Punjab
105351,Customer_105351,Female,43,Hyderabad,Dormant,2023-11-13,Telangana
105352,Customer_105352,Other,52,Gurugram,Regular,2022-07-15,Haryana
105353,Customer_105353,Male,57,Kolkata,Regular,2021-06-15,West Bengal
105354,Customer_105354,Female,24,Noida,New,2021-10-28,Uttar Pradesh
105355,Customer_105355,Female,62,Bhopal,Regular,2023-11-11,Madhya Pradesh
105356,Customer_105356,Male,59,Lucknow,Dormant,2022-10-01,Uttar Pradesh
105357,Customer_105357,Male,48,Patna,Regular,2023-11-27,Bihar
105358,Customer_105358,Female,34,Noida,New,2022-08-23,Uttar Pradesh
105359,Customer_105359,Female,60,Coimbatore,Premium,2023-08-12,Tamil Nadu
105360,Customer_105360,Male,25,Delhi,Premium,2025-01-20,Delhi
105361,Customer_105361,Female,40,Pune,Premium,2022-06-27,Maharashtra
105362,Customer_105362,Male,64,Hyderabad,Regular,2025-01-23,Telangana
105363,Customer_105363,Female,61,Bhopal,Regular,2023-07-06,Madhya Pradesh
105364,Customer_105364,Female,35,Jaipur,Regular,2024-11-22,Rajasthan
105365,Customer_105365,Male,59,Coimbatore,Premium,2023-01-23,Tamil Nadu
105366,Customer_105366,Other,29,Indore,Premium,2025-01-11,Madhya Pradesh
105367,Customer_105367,Female,47,Delhi,Premium,2021-06-06,Delhi
105368,Customer_105368,Male,53,Lucknow,Regular,2024-02-22,Uttar Pradesh
105369,Customer_105369,Female,32,Nagpur,Regular,2024-12-13,Maharashtra
105370,Customer_105370,Male,35,Coimbatore,Regular,2022-11-07,Tamil Nadu
105371,Customer_105371,Male,42,Mumbai,Premium,2021-08-10,Maharashtra
105372,Customer_105372,Male,30,Chandigarh,Regular,2024-02-27,Punjab
105373,Customer_105373,Male,41,Bhopal,Regular,2021-04-04,Madhya Pradesh
105374,Customer_105374,Female,34,Nagpur,Premium,2021-10-03,Maharashtra
105375,Customer_105375,Male,18,Chandigarh,Regular,2023-02-07,Punjab
105376,Customer_105376,Female,54,Delhi,Premium,2023-07-09,Delhi
105377,Customer_105377,Female,44,Nagpur,Regular,2022-12-14,Maharashtra
105378,Customer_105378,Male,37,Patna,Dormant,2022-05-27,Bihar
105379,Customer_105379,Female,35,Jaipur,New,2022-05-26,Rajasthan
105380,Customer_105380,Male,26,Noida,New,2024-03-19,Uttar Pradesh
105381,Customer_105381,Male,27,Gurugram,Dormant,2023-08-29,Haryana
105382,Customer_105382,Male,42,Chandigarh,Premium,2022-05-22,Punjab
105383,Customer_105383,Male,18,Bhopal,Regular,2023-02-25,Madhya Pradesh
105384,Customer_105384,Male,53,Delhi,Premium,2023-04-01,Delhi
105385,Customer_105385,Female,35,Patna,Premium,2022-05-03,Bihar
105386,Customer_105386,Male,64,Ahmedabad,Regular,2021-10-16,Gujarat
105387,Customer_105387,Male,32,Bhopal,Premium,2022-04-04,Madhya Pradesh
105388,Customer_105388,Female,50,Gurugram,Regular,2021-01-23,Haryana
105389,Customer_105389,Female,39,Jaipur,Dormant,2023-04-05,Rajasthan
105390,Customer_105390,Female,41,Surat,Regular,2022-12-10,Gujarat
105391,Customer_105391,Male,18,Noida,New,2024-02-17,Uttar Pradesh
105392,Customer_105392,Female,28,Chandigarh,Regular,2023-08-07,Punjab
105393,Customer_105393,Female,60,Kochi,Regular,2021-05-21,Kerala
105394,Customer_105394,Female,43,Lucknow,Regular,2024-10-18,Uttar Pradesh
105395,Customer_105395,Female,43,Hyderabad,Dormant,2022-05-05,Telangana
105396,Customer_105396,Male,23,Bengaluru,Dormant,2023-04-05,Karnataka
105397,Customer_105397,Male,50,Mumbai,Regular,2023-06-07,Maharashtra
105398,Customer_105398,Male,31,Chennai,New,2021-03-26,Tamil Nadu
105399,Customer_105399,Male,41,Chandigarh,Regular,2021-10-26,Punjab
105400,Customer_105400,Female,55,Surat,Regular,2021-11-27,Gujarat
105401,Customer_105401,Male,58,Mumbai,Dormant,2021-02-25,Maharashtra
105402,Customer_105402,Female,34,Mumbai,New,2022-12-04,Maharashtra
105403,Customer_105403,Female,31,Surat,New,2024-09-04,Gujarat
105404,Customer_105404,Male,36,Delhi,Regular,2024-10-18,Delhi
105405,Customer_105405,Male,25,Surat,New,2024-08-31,Gujarat
105406,Customer_105406,Female,40,Indore,Premium,2024-01-05,Madhya Pradesh
105407,Customer_105407,Female,61,Nagpur,Premium,2022-12-08,Maharashtra
105408,Customer_105408,Male,19,Ahmedabad,Regular,2022-05-14,Gujarat
105409,Customer_105409,Male,20,Lucknow,Regular,2021-01-24,Uttar Pradesh
105410,Customer_105410,Male,30,Bengaluru,New,2022-10-09,Karnataka
105411,Customer_105411,Female,22,Chandigarh,Dormant,2022-03-15,Punjab
105412,Customer_105412,Male,35,Delhi,New,2021-07-31,Delhi
105413,Customer_105413,Female,18,Ahmedabad,Regular,2024-01-14,Gujarat
105414,Customer_105414,Male,54,Bengaluru,Regular,2024-01-25,Karnataka
105415,Customer_105415,Male,38,Delhi,Regular,2023-04-26,Delhi
105416,Customer_105416,Male,61,Pune,Premium,2023-03-31,Maharashtra
105417,Customer_105417,Male,36,Indore,New,2024-12-19,Madhya Pradesh
105418,Customer_105418,Male,55,Hyderabad,Premium,2023-07-17,Telangana
105419,Customer_105419,Male,51,Chandigarh,New,2022-02-06,Punjab
105420,Customer_105420,Male,19,Indore,Regular,2023-10-18,Madhya Pradesh
105421,Customer_105421,Male,37,Delhi,Premium,2022-12-16,Delhi
105422,Customer_105422,Male,48,Indore,Premium,2021-07-15,Madhya Pradesh
105423,Customer_105423,Female,30,Jaipur,Regular,2024-05-24,Rajasthan
105424,Customer_105424,Male,31,Mumbai,Premium,2022-05-19,Maharashtra
105425,Customer_105425,Male,55,Jaipur,Premium,2022-11-11,Rajasthan
105426,Customer_105426,Female,29,Coimbatore,New,2022-09-22,Tamil Nadu
105427,Customer_105427,Female,30,Surat,Regular,2024-09-18,Gujarat
105428,Customer_105428,Male,41,Nagpur,Regular,2021-09-04,Maharashtra
105429,Customer_105429,Female,57,Jaipur,Regular,2022-06-02,Rajasthan
105430,Customer_105430,Female,48,Nagpur,Regular,2022-04-10,Maharashtra
105431,Customer_105431,Female,31,Lucknow,Dormant,2023-11-16,Uttar Pradesh
105432,Customer_105432,Male,47,Mumbai,Regular,2021-11-25,Maharashtra
105433,Customer_105433,Female,44,Nagpur,Regular,2023-09-22,Maharashtra
105434,Customer_105434,Male,53,Delhi,Regular,2023-01-09,Delhi
105435,Customer_105435,Female,23,Bhopal,Regular,2024-09-09,Madhya Pradesh
105436,Customer_105436,Female,23,Coimbatore,Regular,2025-02-03,Tamil Nadu
105437,Customer_105437,Male,32,Hyderabad,Regular,2023-04-02,Telangana
105438,Customer_105438,Female,41,Patna,Dormant,2021-09-24,Bihar
105439,Customer_105439,Male,30,Lucknow,New,2022-03-13,Uttar Pradesh
105440,Customer_105440,Female,24,Surat,Dormant,2022-08-31,Gujarat
105441,Customer_105441,Male,62,Lucknow,Regular,2025-01-24,Uttar Pradesh
105442,Customer_105442,Male,38,Indore,Regular,2021-07-10,Madhya Pradesh
105443,Customer_105443,Male,55,Nagpur,Regular,2021-02-15,Maharashtra
105444,Customer_105444,Female,55,Delhi,New,2023-02-16,Delhi
105445,Customer_105445,Male,31,Bengaluru,Regular,2022-04-14,Karnataka
105446,Customer_105446,Male,20,Pune,New,2021-03-19,Maharashtra
105447,Customer_105447,Male,60,Surat,Regular,2024-07-22,Gujarat
105448,Customer_105448,Female,62,Gurugram,Premium,2024-06-22,Haryana
105449,Customer_105449,Female,52,Ahmedabad,Premium,2024-03-05,Gujarat
105450,Customer_105450,Male,29,Jaipur,Regular,2022-10-31,Rajasthan
105451,Customer_105451,Male,38,Coimbatore,New,2021-05-08,Tamil Nadu
105452,Customer_105452,Male,37,Chennai,New,2025-02-02,Tamil Nadu
105453,Customer_105453,Male,44,Coimbatore,Regular,2024-10-01,Tamil Nadu
105454,Customer_105454,Male,22,Chennai,Regular,2022-08-09,Tamil Nadu
105455,Customer_105455,Female,62,Mumbai,Regular,2024-01-23,Maharashtra
105456,Customer_105456,Male,28,Chandigarh,New,2022-01-10,Punjab
105457,Customer_105457,Male,59,Delhi,Regular,2022-02-15,Delhi
105458,Customer_105458,Male,61,Hyderabad,New,2023-06-28,Telangana
105459,Customer_105459,Female,23,Lucknow,Premium,2023-03-12,Uttar Pradesh
105460,Customer_105460,Female,22,Lucknow,New,2022-06-23,Uttar Pradesh
105461,Customer_105461,Female,39,Nagpur,New,2024-07-03,Maharashtra
105462,Customer_105462,Male,18,Chandigarh,Premium,2022-01-29,Punjab
105463,Customer_105463,Male,37,Surat,New,2021-04-12,Gujarat
105464,Customer_105464,Male,41,Pune,Premium,2024-05-27,Maharashtra
105465,Customer_105465,Male,37,Bhopal,New,2024-03-28,Madhya Pradesh
105466,Customer_105466,Male,64,Ahmedabad,New,2024-10-07,Gujarat
105467,Customer_105467,Female,65,Lucknow,Regular,2022-02-07,Uttar Pradesh
105468,Customer_105468,Female,46,Delhi,Regular,2021-01-16,Delhi
105469,Customer_105469,Female,59,Bengaluru,Regular,2024-04-10,Karnataka
105470,Customer_105470,Male,41,Kolkata,Dormant,2021-03-07,West Bengal
105471,Customer_105471,Female,25,Surat,Regular,2022-04-26,Gujarat
105472,Customer_105472,Male,51,Noida,New,2022-01-15,Uttar Pradesh
105473,Customer_105473,Male,39,Patna,New,2023-07-27,Bihar
105474,Customer_105474,Female,56,Kolkata,Premium,2023-02-13,West Bengal
105475,Customer_105475,Male,50,Pune,Regular,2023-11-01,Maharashtra
105476,Customer_105476,Male,47,Coimbatore,Regular,2021-08-07,Tamil Nadu
105477,Customer_105477,Male,23,Mumbai,Regular,2022-07-27,Maharashtra
105478,Customer_105478,Female,30,Gurugram,New,2024-06-05,Haryana
105479,Customer_105479,Female,61,Hyderabad,Dormant,2022-04-10,Telangana
105480,Customer_105480,Male,36,Coimbatore,Regular,2024-12-20,Tamil Nadu
105481,Customer_105481,Female,43,Gurugram,New,2023-03-26,Haryana
105482,Customer_105482,Male,34,Ahmedabad,Premium,2025-01-26,Gujarat
105483,Customer_105483,Male,54,Mumbai,Regular,2024-01-13,Maharashtra
105484,Customer_105484,Female,44,Hyderabad,New,2024-07-28,Telangana
105485,Customer_105485,Female,41,Jaipur,Regular,2024-06-17,Rajasthan
105486,Customer_105486,Female,64,Pune,Premium,2022-03-02,Maharashtra
105487,Customer_105487,Male,31,Chandigarh,Regular,2021-05-09,Punjab
105488,Customer_105488,Female,20,Surat,Regular,2024-07-21,Gujarat
105489,Customer_105489,Female,22,Delhi,Premium,2021-06-03,Delhi
105490,Customer_105490,Female,31,Lucknow,Regular,2024-08-06,Uttar Pradesh
105491,Customer_105491,Male,25,Pune,Dormant,2024-11-13,Maharashtra
105492,Customer_105492,Female,60,Chandigarh,Regular,2024-11-19,Punjab
105493,Customer_105493,Female,42,Kochi,Regular,2022-11-16,Kerala
105494,Customer_105494,Male,32,Patna,Premium,2022-03-23,Bihar
105495,Customer_105495,Male,62,Nagpur,Regular,2021-05-07,Maharashtra
105496,Customer_105496,Male,54,Coimbatore,Regular,2024-11-24,Tamil Nadu
105497,Customer_105497,Female,62,Pune,Regular,2022-08-14,Maharashtra
105498,Customer_105498,Female,20,Mumbai,Regular,2025-02-03,Maharashtra
105499,Customer_105499,Female,62,Coimbatore,Regular,2022-05-02,Tamil Nadu
105500,Customer_105500,Female,28,Coimbatore,Regular,2023-12-11,Tamil Nadu
105501,Customer_105501,Male,26,Coimbatore,Regular,2024-08-24,Tamil Nadu
105502,Customer_105502,Male,21,Pune,Regular,2024-06-20,Maharashtra
105503,Customer_105503,Male,32,Kolkata,Premium,2023-01-04,West Bengal
105504,Customer_105504,Male,44,Chandigarh,Regular,2023-11-25,Punjab
105505,Customer_105505,Male,48,Surat,Regular,2021-06-03,Gujarat
105506,Customer_105506,Male,33,Indore,Regular,2023-09-01,Madhya Pradesh
105507,Customer_105507,Male,49,Indore,Premium,2024-02-21,Madhya Pradesh
105508,Customer_105508,Male,51,Lucknow,Premium,2022-08-02,Uttar Pradesh
105509,Customer_105509,Male,23,Mumbai,Regular,2021-04-25,Maharashtra
105510,Customer_105510,Male,61,Bengaluru,Dormant,2022-04-07,Karnataka
105511,Customer_105511,Male,22,Lucknow,Regular,2021-04-08,Uttar Pradesh
105512,Customer_105512,Female,41,Delhi,Premium,2021-04-29,Delhi
105513,Customer_105513,Female,36,Noida,Regular,2021-03-03,Uttar Pradesh
105514,Customer_105514,Female,47,Surat,Premium,2023-01-23,Gujarat
105515,Customer_105515,Male,29,Jaipur,Dormant,2024-10-09,Rajasthan
105516,Customer_105516,Female,22,Pune,Dormant,2024-10-07,Maharashtra
105517,Customer_105517,Female,45,Pune,New,2021-01-12,Maharashtra
105518,Customer_105518,Female,56,Delhi,Premium,2021-10-05,Delhi
105519,Customer_105519,Male,51,Coimbatore,New,2023-04-30,Tamil Nadu
105520,Customer_105520,Female,29,Surat,Dormant,2023-05-21,Gujarat
105521,Customer_105521,Female,40,Ahmedabad,Premium,2024-04-13,Gujarat
105522,Customer_105522,Female,22,Bengaluru,Premium,2021-06-07,Karnataka
105523,Customer_105523,Female,57,Kolkata,Dormant,2022-11-27,West Bengal
105524,Customer_105524,Male,54,Nagpur,Premium,2024-07-21,Maharashtra
105525,Customer_105525,Male,33,Coimbatore,Regular,2021-08-02,Tamil Nadu
105526,Customer_105526,Male,26,Nagpur,Regular,2023-12-26,Maharashtra
105527,Customer_105527,Female,50,Ahmedabad,Regular,2021-12-19,Gujarat
105528,Customer_105528,Male,54,Kochi,Premium,2023-08-23,Kerala
105529,Customer_105529,Male,50,Chennai,Regular,2022-10-19,Tamil Nadu
105530,Customer_105530,Male,18,Patna,Regular,2023-08-31,Bihar
105531,Customer_105531,Female,64,Mumbai,Regular,2021-09-13,Maharashtra
105532,Customer_105532,Male,54,Bhopal,Premium,2023-05-24,Madhya Pradesh
105533,Customer_105533,Female,26,Noida,Premium,2024-01-20,Uttar Pradesh
105534,Customer_105534,Female,35,Pune,New,2022-01-16,Maharashtra
105535,Customer_105535,Male,55,Jaipur,Dormant,2022-04-23,Rajasthan
105536,Customer_105536,Male,38,Bhopal,Regular,2023-09-08,Madhya Pradesh
105537,Customer_105537,Male,61,Nagpur,Premium,2024-01-22,Maharashtra
105538,Customer_105538,Female,31,Patna,Regular,2022-02-08,Bihar
105539,Customer_105539,Male,56,Mumbai,New,2021-05-12,Maharashtra
105540,Customer_105540,Male,56,Ahmedabad,Dormant,2022-06-09,Gujarat
105541,Customer_105541,Male,23,Kochi,Dormant,2024-06-15,Kerala
105542,Customer_105542,Female,20,Lucknow,New,2023-10-30,Uttar Pradesh
105543,Customer_105543,Female,65,Chennai,Regular,2023-02-06,Tamil Nadu
105544,Customer_105544,Female,65,Kochi,Premium,2024-12-02,Kerala
105545,Customer_105545,Female,35,Delhi,Regular,2022-01-25,Delhi
105546,Customer_105546,Male,54,Ahmedabad,Regular,2024-03-01,Gujarat
105547,Customer_105547,Male,37,Surat,Regular,2021-12-27,Gujarat
105548,Customer_105548,Male,46,Ahmedabad,New,2022-06-05,Gujarat
105549,Customer_105549,Male,53,Bengaluru,Regular,2024-12-30,Karnataka
105550,Customer_105550,Male,33,Surat,Regular,2022-11-22,Gujarat
105551,Customer_105551,Male,21,Pune,Premium,2023-09-25,Maharashtra
105552,Customer_105552,Male,62,Mumbai,New,2022-03-06,Maharashtra
105553,Customer_105553,Female,31,Kochi,Premium,2022-11-25,Kerala
105554,Customer_105554,Female,34,Kolkata,New,2024-03-22,West Bengal
105555,Customer_105555,Female,52,Hyderabad,Regular,2021-07-07,Telangana
105556,Customer_105556,Female,52,Coimbatore,Regular,2021-03-03,Tamil Nadu
105557,Customer_105557,Male,62,Delhi,New,2024-03-14,Delhi
105558,Customer_105558,Female,49,Chandigarh,New,2024-10-13,Punjab
105559,Customer_105559,Male,27,Kolkata,New,2023-12-13,West Bengal
105560,Customer_105560,Female,46,Lucknow,Premium,2023-06-07,Uttar Pradesh
105561,Customer_105561,Male,29,Nagpur,Regular,2021-04-06,Maharashtra
105562,Customer_105562,Other,26,Gurugram,Premium,2022-09-20,Haryana
105563,Customer_105563,Male,43,Delhi,Regular,2024-02-05,Delhi
105564,Customer_105564,Male,38,Nagpur,Regular,2021-10-31,Maharashtra
105565,Customer_105565,Female,18,Mumbai,Dormant,2023-08-18,Maharashtra
105566,Customer_105566,Male,53,Hyderabad,Regular,2024-05-18,Telangana
105567,Customer_105567,Female,36,Ahmedabad,Regular,2022-12-10,Gujarat
105568,Customer_105568,Female,23,Pune,Regular,2023-12-11,Maharashtra
105569,Customer_105569,Female,64,Hyderabad,Regular,2022-11-17,Telangana
105570,Customer_105570,Female,35,Patna,Dormant,2021-04-20,Bihar
105571,Customer_105571,Female,54,Coimbatore,Premium,2024-01-22,Tamil Nadu
105572,Customer_105572,Male,25,Noida,Regular,2023-02-03,Uttar Pradesh
105573,Customer_105573,Female,28,Nagpur,Premium,2024-07-23,Maharashtra
105574,Customer_105574,Female,22,Pune,Regular,2021-05-03,Maharashtra
105575,Customer_105575,Female,38,Nagpur,Premium,2022-04-09,Maharashtra
105576,Customer_105576,Male,57,Lucknow,New,2023-04-23,Uttar Pradesh
105577,Customer_105577,Female,60,Jaipur,Dormant,2024-05-30,Rajasthan
105578,Customer_105578,Female,38,Kochi,Regular,2021-06-26,Kerala
105579,Customer_105579,Female,37,Bhopal,Regular,2022-11-15,Madhya Pradesh
105580,Customer_105580,Male,59,Patna,New,2021-07-10,Bihar
105581,Customer_105581,Male,26,Surat,Regular,2021-08-06,Gujarat
105582,Customer_105582,Male,19,Delhi,Premium,2024-01-31,Delhi
105583,Customer_105583,Female,21,Mumbai,Regular,2022-02-15,Maharashtra
